user,date,transaction_type,amount
babd8ca0-8163-463c-b981-57e45d9de6fc,10-01-2020,DEBIT,53457
babd8ca0-8163-463c-b981-57e45d9de6fc,27-07-2020,CREDIT,79726
babd8ca0-8163-463c-b981-57e45d9de6fc,17-04-2020,CREDIT,12716
babd8ca0-8163-463c-b981-57e45d9de6fc,18-09-2020,DEBIT,6716
babd8ca0-8163-463c-b981-57e45d9de6fc,03-02-2020,DEBIT,15673
babd8ca0-8163-463c-b981-57e45d9de6fc,30-10-2020,DEBIT,70692
babd8ca0-8163-463c-b981-57e45d9de6fc,29-04-2020,DEBIT,10319
babd8ca0-8163-463c-b981-57e45d9de6fc,01-08-2020,DEBIT,97887
babd8ca0-8163-463c-b981-57e45d9de6fc,24-01-2020,CREDIT,38948
babd8ca0-8163-463c-b981-57e45d9de6fc,10-02-2020,CREDIT,86545
babd8ca0-8163-463c-b981-57e45d9de6fc,21-02-2020,DEBIT,66383
babd8ca0-8163-463c-b981-57e45d9de6fc,07-09-2020,DEBIT,14038
babd8ca0-8163-463c-b981-57e45d9de6fc,20-06-2020,CREDIT,11784
babd8ca0-8163-463c-b981-57e45d9de6fc,17-03-2020,DEBIT,20100
babd8ca0-8163-463c-b981-57e45d9de6fc,03-10-2020,CREDIT,50617
babd8ca0-8163-463c-b981-57e45d9de6fc,04-04-2020,CREDIT,35117
babd8ca0-8163-463c-b981-57e45d9de6fc,03-05-2020,CREDIT,31467
babd8ca0-8163-463c-b981-57e45d9de6fc,25-01-2020,CREDIT,2414
babd8ca0-8163-463c-b981-57e45d9de6fc,05-04-2020,CREDIT,62112
babd8ca0-8163-463c-b981-57e45d9de6fc,23-06-2020,CREDIT,60378
babd8ca0-8163-463c-b981-57e45d9de6fc,05-10-2020,DEBIT,63038
babd8ca0-8163-463c-b981-57e45d9de6fc,26-11-2020,DEBIT,64910
babd8ca0-8163-463c-b981-57e45d9de6fc,08-03-2020,CREDIT,70060
babd8ca0-8163-463c-b981-57e45d9de6fc,31-05-2020,CREDIT,48589
babd8ca0-8163-463c-b981-57e45d9de6fc,26-05-2020,DEBIT,62733
babd8ca0-8163-463c-b981-57e45d9de6fc,03-03-2020,DEBIT,86028
9b345331-7acf-45dc-bff3-2cce85ae526b,09-05-2020,CREDIT,50380
9b345331-7acf-45dc-bff3-2cce85ae526b,14-07-2020,DEBIT,74919
9b345331-7acf-45dc-bff3-2cce85ae526b,01-05-2020,CREDIT,8813
9b345331-7acf-45dc-bff3-2cce85ae526b,23-08-2020,CREDIT,6377
9b345331-7acf-45dc-bff3-2cce85ae526b,19-08-2020,CREDIT,76634
9b345331-7acf-45dc-bff3-2cce85ae526b,14-03-2020,DEBIT,6731
9b345331-7acf-45dc-bff3-2cce85ae526b,29-04-2020,DEBIT,42083
9b345331-7acf-45dc-bff3-2cce85ae526b,30-07-2020,CREDIT,15902
9b345331-7acf-45dc-bff3-2cce85ae526b,29-04-2020,DEBIT,73098
9b345331-7acf-45dc-bff3-2cce85ae526b,02-01-2020,DEBIT,16058
9b345331-7acf-45dc-bff3-2cce85ae526b,06-04-2020,DEBIT,69289
9b345331-7acf-45dc-bff3-2cce85ae526b,12-03-2020,CREDIT,64339
9b345331-7acf-45dc-bff3-2cce85ae526b,10-05-2020,DEBIT,62531
9b345331-7acf-45dc-bff3-2cce85ae526b,25-02-2020,DEBIT,92014
9b345331-7acf-45dc-bff3-2cce85ae526b,09-04-2020,CREDIT,60426
9b345331-7acf-45dc-bff3-2cce85ae526b,11-06-2020,CREDIT,68015
9b345331-7acf-45dc-bff3-2cce85ae526b,18-09-2020,CREDIT,4639
9b345331-7acf-45dc-bff3-2cce85ae526b,15-05-2020,CREDIT,18853
9b345331-7acf-45dc-bff3-2cce85ae526b,08-06-2020,DEBIT,48000
9b345331-7acf-45dc-bff3-2cce85ae526b,06-11-2020,DEBIT,50393
9b345331-7acf-45dc-bff3-2cce85ae526b,24-06-2020,CREDIT,21586
9b345331-7acf-45dc-bff3-2cce85ae526b,18-11-2020,DEBIT,15506
9b345331-7acf-45dc-bff3-2cce85ae526b,11-05-2020,DEBIT,51979
9b345331-7acf-45dc-bff3-2cce85ae526b,01-03-2020,DEBIT,32061
9b345331-7acf-45dc-bff3-2cce85ae526b,27-10-2020,DEBIT,68708
9b345331-7acf-45dc-bff3-2cce85ae526b,21-02-2020,CREDIT,6734
9b345331-7acf-45dc-bff3-2cce85ae526b,22-01-2020,DEBIT,92754
9b345331-7acf-45dc-bff3-2cce85ae526b,28-01-2020,CREDIT,9596
9b345331-7acf-45dc-bff3-2cce85ae526b,18-02-2020,CREDIT,51517
9b345331-7acf-45dc-bff3-2cce85ae526b,17-10-2020,DEBIT,14431
9b345331-7acf-45dc-bff3-2cce85ae526b,04-02-2020,CREDIT,41762
9b345331-7acf-45dc-bff3-2cce85ae526b,11-11-2020,CREDIT,61387
9b345331-7acf-45dc-bff3-2cce85ae526b,30-01-2020,CREDIT,46282
9b345331-7acf-45dc-bff3-2cce85ae526b,14-06-2020,DEBIT,72088
9b345331-7acf-45dc-bff3-2cce85ae526b,04-03-2020,CREDIT,53122
9b345331-7acf-45dc-bff3-2cce85ae526b,05-08-2020,CREDIT,33744
9b345331-7acf-45dc-bff3-2cce85ae526b,18-02-2020,DEBIT,69942
9b345331-7acf-45dc-bff3-2cce85ae526b,08-01-2020,CREDIT,58737
9b345331-7acf-45dc-bff3-2cce85ae526b,29-06-2020,CREDIT,75424
7c382460-07c0-4d88-9ef2-d5e52ad76625,28-08-2020,DEBIT,26581
7c382460-07c0-4d88-9ef2-d5e52ad76625,06-12-2020,CREDIT,4925
7c382460-07c0-4d88-9ef2-d5e52ad76625,08-11-2020,DEBIT,23488
7c382460-07c0-4d88-9ef2-d5e52ad76625,29-10-2020,DEBIT,29469
7c382460-07c0-4d88-9ef2-d5e52ad76625,11-06-2020,CREDIT,84082
7c382460-07c0-4d88-9ef2-d5e52ad76625,11-11-2020,DEBIT,59937
7c382460-07c0-4d88-9ef2-d5e52ad76625,13-02-2020,DEBIT,6516
7c382460-07c0-4d88-9ef2-d5e52ad76625,17-11-2020,CREDIT,92639
7c382460-07c0-4d88-9ef2-d5e52ad76625,29-04-2020,CREDIT,31748
7c382460-07c0-4d88-9ef2-d5e52ad76625,22-12-2020,CREDIT,14994
7c382460-07c0-4d88-9ef2-d5e52ad76625,10-04-2020,DEBIT,99758
7c382460-07c0-4d88-9ef2-d5e52ad76625,21-10-2020,CREDIT,46758
7c382460-07c0-4d88-9ef2-d5e52ad76625,10-10-2020,DEBIT,44432
7c382460-07c0-4d88-9ef2-d5e52ad76625,18-03-2020,DEBIT,18297
7c382460-07c0-4d88-9ef2-d5e52ad76625,22-11-2020,CREDIT,45988
7c382460-07c0-4d88-9ef2-d5e52ad76625,25-04-2020,DEBIT,94782
7c382460-07c0-4d88-9ef2-d5e52ad76625,28-09-2020,CREDIT,49348
7c382460-07c0-4d88-9ef2-d5e52ad76625,21-12-2020,DEBIT,3376
7c382460-07c0-4d88-9ef2-d5e52ad76625,25-10-2020,DEBIT,89748
24fdd39c-f7f9-48f9-8fdd-93739e0d301e,13-12-2020,CREDIT,8546
24fdd39c-f7f9-48f9-8fdd-93739e0d301e,06-09-2020,CREDIT,15128
24fdd39c-f7f9-48f9-8fdd-93739e0d301e,08-10-2020,CREDIT,38920
01995856-968e-4b41-8893-a0535d2c3a33,15-05-2020,CREDIT,15927
01995856-968e-4b41-8893-a0535d2c3a33,30-08-2020,CREDIT,56564
01995856-968e-4b41-8893-a0535d2c3a33,15-11-2020,CREDIT,88947
01995856-968e-4b41-8893-a0535d2c3a33,14-04-2020,CREDIT,22704
01995856-968e-4b41-8893-a0535d2c3a33,10-07-2020,DEBIT,55122
01995856-968e-4b41-8893-a0535d2c3a33,31-12-2020,DEBIT,10151
01995856-968e-4b41-8893-a0535d2c3a33,18-01-2020,CREDIT,47335
01995856-968e-4b41-8893-a0535d2c3a33,05-03-2020,CREDIT,11501
01995856-968e-4b41-8893-a0535d2c3a33,24-01-2020,CREDIT,28296
01995856-968e-4b41-8893-a0535d2c3a33,05-09-2020,DEBIT,11642
01995856-968e-4b41-8893-a0535d2c3a33,06-08-2020,CREDIT,35523
01995856-968e-4b41-8893-a0535d2c3a33,11-11-2020,DEBIT,71611
01995856-968e-4b41-8893-a0535d2c3a33,18-01-2020,DEBIT,53574
e8130f2a-1c83-408e-bf37-3bc0d26b6114,27-10-2020,DEBIT,99680
e8130f2a-1c83-408e-bf37-3bc0d26b6114,18-08-2020,DEBIT,77234
e8130f2a-1c83-408e-bf37-3bc0d26b6114,09-09-2020,CREDIT,73421
e8130f2a-1c83-408e-bf37-3bc0d26b6114,01-04-2020,DEBIT,97374
e8130f2a-1c83-408e-bf37-3bc0d26b6114,20-03-2020,CREDIT,76621
e8130f2a-1c83-408e-bf37-3bc0d26b6114,26-06-2020,CREDIT,51214
e8130f2a-1c83-408e-bf37-3bc0d26b6114,15-02-2020,CREDIT,26650
e8130f2a-1c83-408e-bf37-3bc0d26b6114,26-12-2020,CREDIT,7201
e8130f2a-1c83-408e-bf37-3bc0d26b6114,26-04-2020,CREDIT,11660
e8130f2a-1c83-408e-bf37-3bc0d26b6114,08-08-2020,DEBIT,91028
e8130f2a-1c83-408e-bf37-3bc0d26b6114,20-02-2020,CREDIT,9217
e8130f2a-1c83-408e-bf37-3bc0d26b6114,09-08-2020,DEBIT,82854
e8130f2a-1c83-408e-bf37-3bc0d26b6114,02-09-2020,DEBIT,19592
e8130f2a-1c83-408e-bf37-3bc0d26b6114,14-05-2020,DEBIT,81193
e8130f2a-1c83-408e-bf37-3bc0d26b6114,15-10-2020,DEBIT,35869
e8130f2a-1c83-408e-bf37-3bc0d26b6114,24-05-2020,DEBIT,12641
e8130f2a-1c83-408e-bf37-3bc0d26b6114,11-05-2020,CREDIT,36436
e8130f2a-1c83-408e-bf37-3bc0d26b6114,19-02-2020,CREDIT,20336
e8130f2a-1c83-408e-bf37-3bc0d26b6114,26-07-2020,CREDIT,72432
e8130f2a-1c83-408e-bf37-3bc0d26b6114,04-03-2020,CREDIT,41926
e8130f2a-1c83-408e-bf37-3bc0d26b6114,26-06-2020,DEBIT,60298
e8130f2a-1c83-408e-bf37-3bc0d26b6114,03-11-2020,CREDIT,46995
e8130f2a-1c83-408e-bf37-3bc0d26b6114,19-08-2020,CREDIT,56982
e8130f2a-1c83-408e-bf37-3bc0d26b6114,25-05-2020,DEBIT,39999
e8130f2a-1c83-408e-bf37-3bc0d26b6114,19-10-2020,DEBIT,7021
e8130f2a-1c83-408e-bf37-3bc0d26b6114,07-09-2020,CREDIT,74988
e8130f2a-1c83-408e-bf37-3bc0d26b6114,13-01-2020,CREDIT,43263
e8130f2a-1c83-408e-bf37-3bc0d26b6114,10-02-2020,DEBIT,42004
e8130f2a-1c83-408e-bf37-3bc0d26b6114,05-01-2020,CREDIT,46985
e8130f2a-1c83-408e-bf37-3bc0d26b6114,28-10-2020,CREDIT,15773
e8130f2a-1c83-408e-bf37-3bc0d26b6114,25-08-2020,DEBIT,1903
e8130f2a-1c83-408e-bf37-3bc0d26b6114,17-08-2020,DEBIT,16577
e8130f2a-1c83-408e-bf37-3bc0d26b6114,21-09-2020,CREDIT,72841
e8130f2a-1c83-408e-bf37-3bc0d26b6114,06-06-2020,CREDIT,85280
e8130f2a-1c83-408e-bf37-3bc0d26b6114,24-10-2020,DEBIT,90083
884fbdbd-1d38-443d-b67e-c38e531d786e,04-01-2020,DEBIT,3218
884fbdbd-1d38-443d-b67e-c38e531d786e,26-02-2020,CREDIT,56843
85440e9d-24c9-4a80-96d2-5338996b7f3c,01-02-2020,CREDIT,78308
85440e9d-24c9-4a80-96d2-5338996b7f3c,25-12-2020,CREDIT,84006
85440e9d-24c9-4a80-96d2-5338996b7f3c,24-04-2020,DEBIT,378
85440e9d-24c9-4a80-96d2-5338996b7f3c,06-12-2020,DEBIT,97736
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,16-06-2020,CREDIT,9336
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,10-09-2020,CREDIT,30161
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,20-06-2020,CREDIT,39763
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,16-07-2020,DEBIT,93978
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,27-09-2020,DEBIT,65408
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,05-03-2020,DEBIT,4955
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,24-04-2020,DEBIT,86294
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,01-07-2020,DEBIT,15508
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,06-11-2020,DEBIT,23014
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,10-11-2020,CREDIT,45585
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,26-11-2020,DEBIT,57474
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,12-06-2020,CREDIT,44825
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,02-03-2020,DEBIT,93709
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,16-11-2020,DEBIT,53734
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,22-07-2020,DEBIT,23508
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,24-02-2020,DEBIT,85077
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,18-05-2020,DEBIT,27438
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,13-08-2020,DEBIT,41042
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,03-02-2020,CREDIT,49693
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,28-01-2020,DEBIT,76521
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,13-04-2020,DEBIT,91573
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,14-04-2020,CREDIT,85724
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,20-12-2020,DEBIT,66837
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,11-11-2020,DEBIT,5658
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,04-07-2020,DEBIT,52687
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,21-09-2020,DEBIT,53303
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,26-06-2020,CREDIT,63931
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,29-08-2020,CREDIT,22363
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,30-01-2020,DEBIT,33158
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,02-02-2020,CREDIT,17885
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,29-04-2020,DEBIT,64827
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,09-03-2020,CREDIT,65700
482c5baf-2fad-4bb8-b4ac-76efd1b912e9,18-06-2020,CREDIT,59548
61701abf-f3e0-4f10-9d81-cdadfb9c764f,21-05-2020,DEBIT,64944
61701abf-f3e0-4f10-9d81-cdadfb9c764f,05-05-2020,CREDIT,9191
61701abf-f3e0-4f10-9d81-cdadfb9c764f,08-12-2020,CREDIT,22602
61701abf-f3e0-4f10-9d81-cdadfb9c764f,24-01-2020,CREDIT,47624
61701abf-f3e0-4f10-9d81-cdadfb9c764f,27-04-2020,CREDIT,38590
61701abf-f3e0-4f10-9d81-cdadfb9c764f,26-11-2020,DEBIT,71915
61701abf-f3e0-4f10-9d81-cdadfb9c764f,08-09-2020,CREDIT,9509
61701abf-f3e0-4f10-9d81-cdadfb9c764f,11-04-2020,DEBIT,20459
61701abf-f3e0-4f10-9d81-cdadfb9c764f,24-05-2020,CREDIT,72782
61701abf-f3e0-4f10-9d81-cdadfb9c764f,15-06-2020,CREDIT,89261
61701abf-f3e0-4f10-9d81-cdadfb9c764f,02-04-2020,DEBIT,93608
61701abf-f3e0-4f10-9d81-cdadfb9c764f,14-01-2020,CREDIT,19441
61701abf-f3e0-4f10-9d81-cdadfb9c764f,27-01-2020,CREDIT,11790
61701abf-f3e0-4f10-9d81-cdadfb9c764f,21-05-2020,CREDIT,38910
61701abf-f3e0-4f10-9d81-cdadfb9c764f,19-05-2020,CREDIT,32231
61701abf-f3e0-4f10-9d81-cdadfb9c764f,11-12-2020,CREDIT,43675
61701abf-f3e0-4f10-9d81-cdadfb9c764f,11-10-2020,CREDIT,42504
61701abf-f3e0-4f10-9d81-cdadfb9c764f,03-04-2020,CREDIT,7941
61701abf-f3e0-4f10-9d81-cdadfb9c764f,25-12-2020,CREDIT,91596
61701abf-f3e0-4f10-9d81-cdadfb9c764f,16-08-2020,CREDIT,42846
61701abf-f3e0-4f10-9d81-cdadfb9c764f,27-05-2020,CREDIT,5778
61701abf-f3e0-4f10-9d81-cdadfb9c764f,17-11-2020,CREDIT,5292
61701abf-f3e0-4f10-9d81-cdadfb9c764f,09-02-2020,CREDIT,53016
61701abf-f3e0-4f10-9d81-cdadfb9c764f,25-09-2020,DEBIT,41696
61701abf-f3e0-4f10-9d81-cdadfb9c764f,23-04-2020,CREDIT,87915
61701abf-f3e0-4f10-9d81-cdadfb9c764f,15-11-2020,CREDIT,6589
61701abf-f3e0-4f10-9d81-cdadfb9c764f,21-02-2020,DEBIT,95008
61701abf-f3e0-4f10-9d81-cdadfb9c764f,07-02-2020,DEBIT,8593
61701abf-f3e0-4f10-9d81-cdadfb9c764f,10-01-2020,CREDIT,24931
61701abf-f3e0-4f10-9d81-cdadfb9c764f,12-06-2020,DEBIT,53159
61701abf-f3e0-4f10-9d81-cdadfb9c764f,02-01-2020,CREDIT,6842
61701abf-f3e0-4f10-9d81-cdadfb9c764f,05-04-2020,DEBIT,49673
61701abf-f3e0-4f10-9d81-cdadfb9c764f,25-09-2020,DEBIT,68416
61701abf-f3e0-4f10-9d81-cdadfb9c764f,27-11-2020,DEBIT,94257
61701abf-f3e0-4f10-9d81-cdadfb9c764f,17-08-2020,CREDIT,46738
61701abf-f3e0-4f10-9d81-cdadfb9c764f,31-10-2020,DEBIT,57852
61701abf-f3e0-4f10-9d81-cdadfb9c764f,26-05-2020,CREDIT,39764
61701abf-f3e0-4f10-9d81-cdadfb9c764f,07-05-2020,DEBIT,38151
61701abf-f3e0-4f10-9d81-cdadfb9c764f,04-10-2020,CREDIT,38506
61701abf-f3e0-4f10-9d81-cdadfb9c764f,12-07-2020,CREDIT,4670
61701abf-f3e0-4f10-9d81-cdadfb9c764f,13-06-2020,CREDIT,87720
61701abf-f3e0-4f10-9d81-cdadfb9c764f,19-06-2020,CREDIT,79308
02d8f02b-be3d-4cda-9b38-2e10b27543fd,26-01-2020,DEBIT,796
02d8f02b-be3d-4cda-9b38-2e10b27543fd,15-07-2020,DEBIT,97604
02d8f02b-be3d-4cda-9b38-2e10b27543fd,29-08-2020,DEBIT,65812
02d8f02b-be3d-4cda-9b38-2e10b27543fd,03-02-2020,DEBIT,44187
02d8f02b-be3d-4cda-9b38-2e10b27543fd,27-02-2020,DEBIT,37523
02d8f02b-be3d-4cda-9b38-2e10b27543fd,24-12-2020,CREDIT,8551
02d8f02b-be3d-4cda-9b38-2e10b27543fd,01-10-2020,CREDIT,5422
02d8f02b-be3d-4cda-9b38-2e10b27543fd,09-07-2020,DEBIT,99731
02d8f02b-be3d-4cda-9b38-2e10b27543fd,27-01-2020,CREDIT,73850
02d8f02b-be3d-4cda-9b38-2e10b27543fd,21-05-2020,DEBIT,21081
02d8f02b-be3d-4cda-9b38-2e10b27543fd,29-07-2020,CREDIT,92955
62ecb020-d88f-46b1-98b4-6237eb440a6a,12-10-2020,DEBIT,44940
62ecb020-d88f-46b1-98b4-6237eb440a6a,30-06-2020,CREDIT,89808
62ecb020-d88f-46b1-98b4-6237eb440a6a,03-03-2020,DEBIT,80120
62ecb020-d88f-46b1-98b4-6237eb440a6a,28-02-2020,CREDIT,97451
62ecb020-d88f-46b1-98b4-6237eb440a6a,04-05-2020,CREDIT,96041
62ecb020-d88f-46b1-98b4-6237eb440a6a,12-08-2020,CREDIT,71451
62ecb020-d88f-46b1-98b4-6237eb440a6a,15-10-2020,DEBIT,26003
62ecb020-d88f-46b1-98b4-6237eb440a6a,23-06-2020,DEBIT,81463
62ecb020-d88f-46b1-98b4-6237eb440a6a,03-04-2020,DEBIT,46170
62ecb020-d88f-46b1-98b4-6237eb440a6a,31-10-2020,CREDIT,29028
62ecb020-d88f-46b1-98b4-6237eb440a6a,09-01-2020,DEBIT,60852
62ecb020-d88f-46b1-98b4-6237eb440a6a,19-11-2020,DEBIT,3369
62ecb020-d88f-46b1-98b4-6237eb440a6a,13-11-2020,CREDIT,96703
62ecb020-d88f-46b1-98b4-6237eb440a6a,25-09-2020,DEBIT,18682
62ecb020-d88f-46b1-98b4-6237eb440a6a,19-07-2020,DEBIT,34940
62ecb020-d88f-46b1-98b4-6237eb440a6a,12-10-2020,CREDIT,2308
62ecb020-d88f-46b1-98b4-6237eb440a6a,19-06-2020,CREDIT,66053
62ecb020-d88f-46b1-98b4-6237eb440a6a,06-01-2020,DEBIT,457
62ecb020-d88f-46b1-98b4-6237eb440a6a,14-05-2020,CREDIT,68846
62ecb020-d88f-46b1-98b4-6237eb440a6a,28-11-2020,CREDIT,58341
62ecb020-d88f-46b1-98b4-6237eb440a6a,21-05-2020,CREDIT,53871
62ecb020-d88f-46b1-98b4-6237eb440a6a,15-07-2020,CREDIT,65022
62ecb020-d88f-46b1-98b4-6237eb440a6a,03-12-2020,CREDIT,50261
62ecb020-d88f-46b1-98b4-6237eb440a6a,29-11-2020,CREDIT,52573
d425d4ba-82ba-4f05-974f-c28933f40bdf,05-10-2020,DEBIT,42301
d425d4ba-82ba-4f05-974f-c28933f40bdf,26-05-2020,DEBIT,20061
d425d4ba-82ba-4f05-974f-c28933f40bdf,08-05-2020,CREDIT,68225
d425d4ba-82ba-4f05-974f-c28933f40bdf,07-06-2020,CREDIT,91016
d425d4ba-82ba-4f05-974f-c28933f40bdf,24-06-2020,DEBIT,5963
d425d4ba-82ba-4f05-974f-c28933f40bdf,09-12-2020,CREDIT,10908
d425d4ba-82ba-4f05-974f-c28933f40bdf,17-12-2020,CREDIT,16454
d425d4ba-82ba-4f05-974f-c28933f40bdf,27-09-2020,CREDIT,98231
d425d4ba-82ba-4f05-974f-c28933f40bdf,04-07-2020,DEBIT,43856
d425d4ba-82ba-4f05-974f-c28933f40bdf,22-11-2020,DEBIT,57141
d425d4ba-82ba-4f05-974f-c28933f40bdf,22-07-2020,DEBIT,70309
d425d4ba-82ba-4f05-974f-c28933f40bdf,12-02-2020,CREDIT,52763
d425d4ba-82ba-4f05-974f-c28933f40bdf,26-06-2020,DEBIT,69300
d425d4ba-82ba-4f05-974f-c28933f40bdf,07-11-2020,CREDIT,38508
d425d4ba-82ba-4f05-974f-c28933f40bdf,06-06-2020,CREDIT,39775
d425d4ba-82ba-4f05-974f-c28933f40bdf,08-11-2020,DEBIT,54801
d425d4ba-82ba-4f05-974f-c28933f40bdf,23-02-2020,DEBIT,46486
d425d4ba-82ba-4f05-974f-c28933f40bdf,07-09-2020,DEBIT,93087
d425d4ba-82ba-4f05-974f-c28933f40bdf,30-01-2020,DEBIT,60318
d425d4ba-82ba-4f05-974f-c28933f40bdf,10-06-2020,CREDIT,82656
d425d4ba-82ba-4f05-974f-c28933f40bdf,10-08-2020,CREDIT,72070
d425d4ba-82ba-4f05-974f-c28933f40bdf,03-06-2020,DEBIT,37785
d425d4ba-82ba-4f05-974f-c28933f40bdf,08-07-2020,DEBIT,70114
d425d4ba-82ba-4f05-974f-c28933f40bdf,15-07-2020,DEBIT,30938
d425d4ba-82ba-4f05-974f-c28933f40bdf,15-08-2020,DEBIT,40653
d425d4ba-82ba-4f05-974f-c28933f40bdf,10-08-2020,CREDIT,91956
d425d4ba-82ba-4f05-974f-c28933f40bdf,02-04-2020,DEBIT,92591
d425d4ba-82ba-4f05-974f-c28933f40bdf,02-03-2020,DEBIT,70331
d425d4ba-82ba-4f05-974f-c28933f40bdf,09-01-2020,DEBIT,13736
d425d4ba-82ba-4f05-974f-c28933f40bdf,02-06-2020,DEBIT,94887
d425d4ba-82ba-4f05-974f-c28933f40bdf,19-07-2020,DEBIT,10025
d425d4ba-82ba-4f05-974f-c28933f40bdf,07-05-2020,DEBIT,71351
d425d4ba-82ba-4f05-974f-c28933f40bdf,12-08-2020,CREDIT,71212
d425d4ba-82ba-4f05-974f-c28933f40bdf,22-05-2020,CREDIT,34704
d425d4ba-82ba-4f05-974f-c28933f40bdf,03-08-2020,CREDIT,32174
d425d4ba-82ba-4f05-974f-c28933f40bdf,28-06-2020,DEBIT,8194
d425d4ba-82ba-4f05-974f-c28933f40bdf,31-08-2020,CREDIT,83961
d425d4ba-82ba-4f05-974f-c28933f40bdf,27-01-2020,DEBIT,95206
d425d4ba-82ba-4f05-974f-c28933f40bdf,03-06-2020,DEBIT,30648
d425d4ba-82ba-4f05-974f-c28933f40bdf,15-06-2020,CREDIT,97765
d425d4ba-82ba-4f05-974f-c28933f40bdf,05-06-2020,DEBIT,84918
d425d4ba-82ba-4f05-974f-c28933f40bdf,23-03-2020,DEBIT,24453
d425d4ba-82ba-4f05-974f-c28933f40bdf,21-12-2020,CREDIT,91674
81c95889-7306-4ad5-b9e4-77e51e9c807a,24-11-2020,CREDIT,76884
81c95889-7306-4ad5-b9e4-77e51e9c807a,03-08-2020,CREDIT,65216
81c95889-7306-4ad5-b9e4-77e51e9c807a,24-10-2020,DEBIT,42399
81c95889-7306-4ad5-b9e4-77e51e9c807a,15-06-2020,CREDIT,23688
81c95889-7306-4ad5-b9e4-77e51e9c807a,02-01-2020,CREDIT,27435
81c95889-7306-4ad5-b9e4-77e51e9c807a,07-02-2020,CREDIT,18786
81c95889-7306-4ad5-b9e4-77e51e9c807a,29-01-2020,DEBIT,82976
81c95889-7306-4ad5-b9e4-77e51e9c807a,10-01-2020,DEBIT,96768
81c95889-7306-4ad5-b9e4-77e51e9c807a,21-07-2020,CREDIT,81421
81c95889-7306-4ad5-b9e4-77e51e9c807a,15-05-2020,CREDIT,32897
81c95889-7306-4ad5-b9e4-77e51e9c807a,20-04-2020,CREDIT,26536
81c95889-7306-4ad5-b9e4-77e51e9c807a,16-07-2020,DEBIT,72760
81c95889-7306-4ad5-b9e4-77e51e9c807a,26-09-2020,CREDIT,56049
81c95889-7306-4ad5-b9e4-77e51e9c807a,26-06-2020,CREDIT,29130
81c95889-7306-4ad5-b9e4-77e51e9c807a,11-12-2020,CREDIT,60013
81c95889-7306-4ad5-b9e4-77e51e9c807a,28-07-2020,DEBIT,51397
81c95889-7306-4ad5-b9e4-77e51e9c807a,17-08-2020,CREDIT,37845
81c95889-7306-4ad5-b9e4-77e51e9c807a,25-04-2020,CREDIT,78587
81c95889-7306-4ad5-b9e4-77e51e9c807a,07-02-2020,CREDIT,93822
81c95889-7306-4ad5-b9e4-77e51e9c807a,26-11-2020,CREDIT,1861
81c95889-7306-4ad5-b9e4-77e51e9c807a,30-05-2020,DEBIT,51169
81c95889-7306-4ad5-b9e4-77e51e9c807a,30-06-2020,DEBIT,83485
81c95889-7306-4ad5-b9e4-77e51e9c807a,22-06-2020,DEBIT,92129
6e388a66-010c-46e1-aefd-0a1e66a09469,04-08-2020,CREDIT,10429
6e388a66-010c-46e1-aefd-0a1e66a09469,12-05-2020,CREDIT,5699
6e388a66-010c-46e1-aefd-0a1e66a09469,28-08-2020,DEBIT,58970
6e388a66-010c-46e1-aefd-0a1e66a09469,24-01-2020,CREDIT,52448
6e388a66-010c-46e1-aefd-0a1e66a09469,18-04-2020,CREDIT,48978
6e388a66-010c-46e1-aefd-0a1e66a09469,23-04-2020,DEBIT,47147
071c9a80-7ae6-4378-942a-0a6d08b00417,28-08-2020,DEBIT,84656
